age,income,race,true_cost,predicted_cost
31.01585328651642,53679.77714351293,Black,13983.995723054279,11898.840333713126
44.919191715065054,44578.27704198315,White,14789.777938784486,12445.310431911206
26.797667929793576,66107.09798021299,Black,17563.985394025363,18492.72512111851
58.31458765854354,51092.2826486619,White,18240.393410917455,17139.28954750048
51.79440120721287,47077.42758950313,Black,16150.019669012714,16782.736312085002
35.30824347895295,51477.44244691927,Asian,13519.416678750527,11748.919306502083
22.868654709091224,39222.989683762426,White,17719.39586262906,18081.521348171224
53.538723741654124,42227.087691914785,Asian,20907.133100569856,23513.689175201984
38.85460154747382,59603.3112635554,Asian,22975.147329177824,24147.478929963392
52.378163119734616,44744.845768228835,White,17212.884734458396,16388.057098025434
24.05572341205633,41624.712138544484,White,17935.01088928283,18449.40882999468
34.00624977046227,54293.22202021829,Hispanic,15366.508455763447,14885.17810670302
40.05243699718183,59485.63323730398,Hispanic,19842.804148126117,19858.564517515573
40.46980593764742,55751.626485320536,Hispanic,15757.856829045926,15106.63472474892
35.49934528520756,57968.38148644653,Asian,22865.639066206,22536.96865443522
46.228499323474985,43945.63929144431,Asian,11070.667540329445,11494.854246477795
29.323795706174057,38625.51466606525,Hispanic,18201.851637737687,16215.134238573786
38.576205149787064,62010.669215643895,Asian,21505.53669595871,19473.779041978756
41.20295631711899,47418.561289262914,Asian,20919.17258161252,18142.0874739501
45.14438834058749,47993.33586835962,White,33465.168319902485,30264.626110895064
47.1161487808889,60625.55313479246,White,21749.000122839538,19314.43473839858
28.753579081621307,54449.84007520528,Asian,14979.727015789947,15298.652029398207
24.658858292643778,53647.10217665286,Hispanic,19522.678764554636,17737.103733570868
52.77676821898509,67320.01875920867,Black,11118.768332667742,12145.997261129934
43.323140119795916,44851.854156958856,Hispanic,19597.001253516195,19666.428751021318
32.51513463443446,57422.721024649894,Black,15834.719714996207,11897.7112881201
55.51151975522523,50456.10499917668,Hispanic,24576.951377800808,25886.902546244186
41.156746342928585,52148.738230906056,White,17252.298627022326,18873.895918205748
51.792971840638266,62227.74741130025,Asian,19416.170421023766,17428.445071354057
40.67518481410109,54062.68605031699,Asian,16822.21079297798,17662.593878767966
60.60747924881987,54306.36863239706,White,28694.256759266656,26981.260284448257
57.55340842443204,58580.05869847842,Black,18393.786169410443,18589.126922907115
37.51035851520926,47080.37816365692,Black,29162.78521739601,26633.788403486076
49.71570950954356,43286.32266128795,Black,24070.75881059133,20484.545905522176
46.45375949585147,41641.52644783173,White,22410.33363667693,21644.699257450993
53.68631557532349,34269.14728499199,Black,21843.665736587598,21596.207844037926
30.350765394198955,66449.65703952257,White,21968.986491081258,21173.62710385205
46.86051459998439,41174.33307422654,Hispanic,10361.63710327195,7993.575986826832
50.58424486849588,48229.97101131382,Hispanic,18605.583029246216,17805.784904983942
22.412605135768857,47785.493600888636,White,24225.78985592161,24764.379361083076
28.16741487334225,52459.253582472804,Asian,19755.514082629474,19665.7280223844
19.607678222398995,56525.897700314374,Hispanic,12974.050765982125,13339.052827180552
37.305931655554424,56883.787906877966,Black,19737.977747112654,18397.74734620419
47.17542255795962,45335.38049144849,White,28520.527581277456,30863.963410709774
55.02357052096028,48663.02628970871,Black,26234.4585776736,23882.111904564037
40.74094780419775,52260.6396039064,Black,19689.97995316984,20665.100547343278
56.286155455712915,48010.47099053163,Asian,24757.246385290433,27121.028571210358
26.198985417851084,62858.76460815994,Black,18167.464898159742,19129.281083657534
22.966175606448452,53927.79961310601,Asian,11480.642065866405,11075.593611736746
39.44452301103381,55879.02228839854,Hispanic,15377.67005935223,14321.07596602627
43.840654489393074,55303.0501493393,White,27814.44384254099,29886.619144633503
39.67305251905907,59387.7908598826,Black,18630.03459085348,15784.084740330134
19.325578999601234,51448.17246962966,White,18783.08010312491,16842.831582365623
39.10879960487212,39625.344416353226,Black,18500.809018625598,17705.693487642155
26.95530499495147,53197.50361402113,White,29520.682947865032,31995.99046288903
46.69672548830039,44789.14484966537,Black,28129.794576810316,28889.32984889211
43.66598246096848,45771.066546001945,Black,31093.90116724067,29157.80965022018
30.60120213672645,54690.91215004075,Black,19204.773947999744,18584.158537229938
34.861330826633065,59906.26457146909,Black,21478.122443735476,20249.47615554289
29.407864781110483,50170.17261388849,Black,12416.787252896043,10997.209268428973
39.37320902726828,52470.66410079171,Black,27384.672130591374,29342.451247704932
49.551423205012384,63617.7195570819,Black,14161.102243660325,11417.615985133314
30.142739536644562,51926.025435908545,Black,21083.877818813147,24301.439530281896
45.040465155178445,70813.46491344317,Black,14513.48736183578,16169.946742205026
34.69742381627559,54524.07716505235,White,17055.66586630652,19237.389207513916
32.07127167737656,35913.89792675346,Asian,15813.687844751497,14887.80882070098
38.929696400454425,56026.73296883626,Black,16960.62369662091,16660.74225846269
29.647576775806257,53049.26707906222,Asian,17304.38648425511,14438.082855205685
34.46350694652818,60318.02203266197,Black,17258.656025374614,16209.331211241008
28.021221074111516,55385.450810159666,Black,24166.669558901536,25153.979254187838
59.64725132916389,48892.35212812981,White,14475.686034687398,17067.81215825019
40.35263551971729,40205.61410968508,Hispanic,21102.707135069333,18888.39350146443
33.00274492007414,48327.8139417118,Hispanic,26089.795761527792,25358.78388755726
42.13979910734222,43195.8363663256,White,17434.01817743302,17131.419736967975
38.8767195030917,45355.812401562216,Asian,16410.40554626199,13618.82714187702
37.79030400466777,54708.627235364875,Hispanic,18847.376874098747,20030.075357615548
46.14166700043425,63359.23603481125,White,25898.626041803553,24450.645378318335
47.57507710047305,53157.37223858385,White,20970.53815476679,20579.75745241274
34.69498852389472,40432.93550371852,Hispanic,17343.92852696201,16440.029783138252
34.2418175935532,53556.82134576113,Asian,22419.3832559402,20840.706244500852
37.24948302848356,59573.05189316521,White,14488.539250817885,14474.449279856775
16.98078835264415,45121.73676544494,Black,23406.79755221474,22975.578395078694
24.84808937801448,48927.86266661666,Asian,22043.036538508837,21299.320773951506
53.66874267444525,50117.505557833574,Asian,18460.95764430558,17004.034400944896
56.449677135012834,43720.81349534208,Hispanic,15807.071007763845,16446.120349329754
37.50963960443622,55186.24347075087,Hispanic,15566.595388582715,18873.829925567283
45.765569630557664,49032.41481113775,Black,22674.08668172955,22953.861147407806
43.112501545435364,53356.259551256226,White,26144.90251244531,28137.138942267567
70.78880808455239,42900.0625775832,Hispanic,16813.461264856025,14033.0174145491
51.195749114345766,46500.33359741272,Hispanic,22291.93351775742,22607.456396344962
38.72082408519233,55779.05086262217,Asian,9564.864906989656,7370.128269047524
30.444595593995743,47017.33478326586,Hispanic,17076.911346714,14123.061491650198
23.935536797424277,63815.71080986724,Hispanic,19844.70533564549,18365.962520727415
42.03463635867223,46802.91051508318,Hispanic,15451.582915090832,17835.381583917977
32.436492547156966,51797.477806015086,Hispanic,15317.46812605202,17217.49978339131
25.77746290402326,57460.72665498472,Asian,16661.10221765557,17147.11166176437
33.534271157574736,38653.074136535746,Black,21460.963641631864,18395.562521852004
29.18451996385605,35913.52950415379,Black,19063.354907968125,18670.79360519225
56.871416350725646,37794.74948343924,White,8808.84383337514,9412.243851178611
48.816397569494505,60100.67282741745,Hispanic,9396.49923682467,9747.571695981866
39.92027358683383,45585.13483286043,Asian,16965.674110714124,13278.086943752633
54.79944138890026,70465.59428534601,White,22288.43293026776,20507.79723422802
40.77368307647618,45486.019210740895,White,6262.475786373827,6134.320258076394
31.387157986717362,51476.410425576294,Black,17501.349119241848,18573.93093827623
55.23124077269657,62336.879620543004,Asian,17368.760717412893,12976.505075213001
45.38910043684659,66048.74310527298,Asian,26941.68889104224,26617.44094008252
29.627538456735437,66492.02861309118,Asian,18074.890941435682,18360.988481193588
38.09661321916392,59666.929844745144,Black,21914.944923704643,23614.16890073707
31.24381746615243,58192.5002064917,Black,20706.285700437315,22092.00086891219
26.17200269035664,54740.215593609464,Black,9347.167600963998,10512.31023858161
49.26177547531641,56226.8886093331,Black,23841.036083158688,22241.15506975482
59.094166404701305,45590.514269371735,Black,21076.98252728144,17260.978253034828
26.01432426180859,43454.40893262154,Hispanic,22541.343198372946,21755.237684250144
45.62969236690571,49973.00434071238,Hispanic,39631.18853218164,41634.452182598754
33.49357430878173,48638.523019800574,Asian,9579.435302507058,12366.344357555921
35.12874616235304,46374.175605381795,White,28623.48324880554,30044.58145340111
34.07606075761131,55571.099579653725,Asian,18562.76240299822,19421.44404860169
31.36009230320184,57642.44166856408,White,21436.644522015045,22195.923818786978
40.48521627944827,50707.25509033478,Black,19772.438773493788,18660.20127997223
31.69049883588962,61820.24064844209,White,17878.81833300978,17618.69774590254
42.704568257798385,40866.48708693196,Asian,17150.835358806205,20488.974410458868
39.49761890550863,48450.724325762254,Asian,21647.543677865047,19762.427666281295
37.6105195313359,44265.42143517756,White,12414.131516641604,15643.689098061306
30.924363379584022,35067.707063415524,Hispanic,23752.895837608827,23108.83952862471
34.23228669431667,49338.55451325841,Black,17919.02797557373,20569.892193763884
47.55391225825756,49026.019932933734,Black,14349.653304798212,11536.023285803136
45.009171876243805,62107.59794593705,Asian,17749.93571002093,18921.74411235023
30.22444755201449,55046.49347643822,Hispanic,26285.746084312865,24812.205812417622
40.99332305429226,41806.50540536636,White,17323.324564918883,14492.790181070508
47.51387123371789,64832.7405306735,Black,21792.2680910481,22229.33617586999
23.305947188786284,59768.26956420283,Hispanic,16345.218621422633,18364.16219861457
45.43360192379935,54656.781627748926,Black,23789.609249618097,22099.726372431105
33.37376241054153,48188.127209201346,Hispanic,23427.53869395102,20429.50677303422
45.70598668593159,42324.48610621216,Hispanic,29243.044166482057,29059.354637812146
32.367408434574834,47022.34579143157,Asian,19122.180272503923,18947.30961494956
21.95117899335481,58709.98895763349,Black,23343.274023789534,24439.91327889853
23.724575621168373,65076.690447476874,White,20490.337697694722,22389.5268404237
40.48084946661382,62345.94822617751,Asian,26479.358909315073,26360.528546770085
42.59722501721482,46089.204625709805,Asian,16405.838061956347,20116.844691544873
30.956833748955916,41043.06053368791,White,23725.026564386404,24173.496053456987
46.38592458777374,51127.08997528963,Asian,19026.513519416592,18333.660507402794
23.3847993773104,35852.485075497185,Hispanic,19679.059114457512,16455.924396251856
39.33920201352684,52585.34171347825,Hispanic,20458.762422241864,19933.44338160953
27.889838002375434,48819.17930961065,Black,21261.20198213339,20588.428091311118
33.48163892197841,46271.70798505406,Black,19418.85478439021,21339.46437695315
40.47398671316414,37242.37546186564,White,21073.565915852632,21998.53316398634
31.395866347160478,54108.80085255773,Black,27890.590287810923,25531.85204454569
36.154444557701744,45738.39328270471,Hispanic,24927.24842807609,25271.757200898166
50.0629280921444,40640.665314317695,White,24345.772962484483,25688.83530594259
34.23108130476851,27021.902293746807,White,17722.302369880646,20778.365088656312
48.35692112065142,49779.88075959491,Black,15553.795858858379,17328.803793686497
28.70293145342382,64178.01277335795,Hispanic,24776.502791188766,26298.19609981172
45.298041779152825,63290.07371638296,White,24380.23396264897,24500.405951879296
54.415686206579004,46343.229947309825,Hispanic,27363.35337875491,28139.97738960181
15.283554998727105,45182.303517105756,Hispanic,16980.09687015385,19479.10667156617
32.03104744529523,53750.19404860019,Hispanic,18852.256723198265,16186.701928238965
45.7707212718054,42012.91648649367,Black,11802.579187372829,11103.700532938918
37.96954613957007,52414.33519855573,Asian,18037.644469695635,16492.506972183153
43.71145873371309,56128.64222707752,Asian,24982.852552897235,25741.158790349484
33.960148132841795,59815.46579107446,White,17667.52310385901,20127.967455160586
40.865897874729,49198.76738816038,Hispanic,23202.39897600412,22008.45040256197
38.44322764607921,48370.609998584274,Black,19047.484470010942,14266.875735072066
51.67782061659807,42976.13930594751,Hispanic,21620.285141107805,20795.843651058865
42.54420843301213,43384.95716768112,Hispanic,14261.543050921664,16088.490514956477
43.37602662075202,48188.16886478779,Black,20426.047248169507,21501.307054069268
35.881230338775325,52938.92405452942,Asian,5044.320145496384,5900.6926411175355
35.123937759275066,57308.677009866,Hispanic,19065.519209190075,18505.532605441116
35.67441812180379,43574.56839455724,Hispanic,11847.6337814243,9289.572308984727
43.944521423782966,61941.508551676176,Asian,26029.97258273408,27060.561225983016
35.79015519179737,47831.01119165945,Black,23887.036763822558,22218.47314375331
42.89774856896413,49829.06164521251,White,22333.354909830407,26701.54837659132
60.75400798645439,44022.30656681741,Asian,27605.0311357969,28746.045552505933
48.711247034316926,30606.077917816467,White,15255.417395875815,14094.120790767913
36.73976467832159,57072.3631708884,White,28736.815989577794,27514.045494800535
52.012139221639444,55894.75117673947,Asian,24660.957821301923,24475.069408074745
35.91924626978449,47749.379543054296,Hispanic,18817.22356390527,18338.219719861772
19.61875464822146,50535.92573779898,White,25678.10073591472,27911.768286974628
29.91913689082596,54127.51374163279,White,14468.532437941829,14841.36477742992
21.292080789741444,37499.63314490766,Black,15877.429192361633,14414.165714544577
36.48486515958692,45767.57858122964,Hispanic,16957.0513838015,20737.932754113066
40.184183791895514,56354.117436974615,White,17355.111459679923,17453.728122720368
56.76437312275283,39965.684614646,Black,14717.211786198735,16254.891138136529
43.269273737641626,52348.46345733303,Hispanic,26115.415335476624,24898.962320587107
37.80899471191136,39147.34556301276,Asian,18705.72799815084,19431.959253639885
48.294055811834895,53731.43985946821,Asian,21762.524841784398,22384.74482407079
17.88864690992115,49714.86814162013,Black,17148.243167931596,13368.94458373929
42.356145581085656,37078.94547275592,Asian,10896.983497257414,14927.533718178693
47.708651938869664,59317.91483565737,White,21350.28679195711,23931.575713802205
25.214137542201584,44123.2673856156,Hispanic,10438.725122901116,9644.33449060914
51.43754043206929,43517.98050388495,White,19656.829769572658,17452.290288660948
43.38496407494414,51604.553577847546,White,13158.424805835948,13853.548033443052
35.847120860991986,59189.09879542972,Asian,29936.379996154043,30109.775394982837
46.32781866106285,41873.42544817283,White,24556.813610873607,25268.151508000064
62.70692857804396,50493.438798783776,Asian,20528.768956357402,20911.923748745583
41.81866255058495,53430.532002644584,Hispanic,26318.533388273343,27331.015366885196
42.48220586300336,55544.84485810515,Hispanic,15768.42011267132,18663.031511454934
35.40639100459756,51411.5324422178,White,22717.396893350466,23853.603303607757
31.501556305352082,47063.77728733342,Black,20999.052168593567,18899.741170773686
48.303358165442454,43379.27823481024,Asian,21320.10040666835,24045.226112093253
31.439161740911327,50689.151064371,Asian,26361.76750053384,29642.996627510413
40.715662372193925,41422.887904115145,White,23662.460513899012,29966.573982923182
35.223425532348834,26629.19613204314,Asian,21443.618314125117,19196.63024764592
44.78979825746392,53492.47843326134,Asian,11725.56281885852,12211.32684515907
43.33662105286948,57231.47872868956,Black,15199.768523602681,11035.571117224707
50.375399442578995,31096.540515665292,Black,19386.455332021378,20492.753644779797
34.89983601145253,41922.1543623205,White,20466.861871383255,19370.46127504971
37.30125064706629,54953.23408804158,Black,14348.981376630381,18195.872966280287
30.212362842176926,66459.9637576936,White,32058.383377892103,30509.15343785494
35.55706739923888,50166.34966140326,Hispanic,27581.970276267864,24203.604200333342
43.77300493044852,44175.97647016693,White,23010.591601962416,22068.064120557377
47.56988616645352,48536.82847116128,Hispanic,20360.184306418723,16409.208763984447
30.778346758223748,60999.01135318548,White,18938.955150494243,20441.154059508863
48.6960592010566,44832.28656700371,Asian,15240.407699888823,11110.241607376181
53.55637858804951,43606.46394679797,Black,20387.402592594313,20444.31775496063
44.13434903223701,46138.05182254374,Hispanic,21288.762700713753,17133.13906100136
58.76795812558066,42373.3711339303,White,13791.197122591879,13150.601513518595
32.26210800896427,50981.362527958365,Black,21670.882086224487,24957.638397833554
27.55345296688583,62997.427667756485,White,19223.704755876257,19945.00053874785
22.212797510957213,52584.63418492823,Black,10460.962210613045,8733.975000683176
54.96044311489183,47981.1719829897,Black,15698.07494610249,15635.667968224321
46.54365656354058,47665.50984867565,White,17931.97233289178,17968.006076980673
39.44415329089545,37494.473530426745,Hispanic,29438.43828670095,30383.69897838776
42.799686263198204,57064.87821717727,Hispanic,22782.76562266879,20049.04889610714
28.745109527016233,49377.302423897585,Asian,13322.592154500544,14507.726702195205
64.45751979616827,48556.16069127499,Black,22430.181447088184,17021.398183882633
41.292211819752275,75544.86054275889,Asian,12263.480055308173,11003.710950580553
41.09394794604893,52390.02326692549,Asian,25413.455269435366,24436.907584532277
47.25766623898692,43985.67159923853,White,17644.376740910608,18911.030393053086
44.810092317367136,46589.13923035566,White,19531.819056304146,19577.080761657886
42.23884024279131,59187.565673574034,White,26628.98323771095,23817.857129998374
32.09525544554688,50906.163284302114,Black,13564.18215707875,11594.19590544472
44.714683571359956,38493.77617346107,White,13014.409074435043,13411.769093529858
58.82024496475034,57353.83147660163,White,17082.003368269976,16923.868684540863
53.454200461549775,44654.84731568805,Black,25191.894255096584,24033.64603582509
55.93186626639397,64986.38220974036,Black,12403.269622615788,11441.602043591829
34.88784323568815,58640.38452571719,Hispanic,5839.222009447156,7231.558003765734
30.10395179741419,46421.42483472999,White,17744.205707955007,16708.820562216577
38.74213079900352,60248.1308938809,White,22758.7039995546,22582.521511496452
40.557249122886944,50542.84408421923,White,26001.308748694148,30341.181924855235
50.94191518470949,56822.18940097775,Hispanic,17684.193189573005,14836.82791580516
23.075353702851807,53877.862538355796,White,17942.866964419987,14239.18150127067
55.29550319460614,43229.14676007301,Hispanic,25769.503671278737,27336.68300087595
38.419921014210104,44851.60134146031,Asian,10651.291501522897,9294.005378934691
35.7311893005258,58239.68654064929,Hispanic,18057.396124084953,17420.921068599713
29.878956247398325,47321.79734314767,Asian,20952.11944962529,19389.80669336306
23.451433281342307,46770.812294064024,White,22246.093606425173,21726.493324890147
48.231705839619146,42359.019365205175,Asian,17450.966534045587,20648.04275823827
40.73317967188404,53388.79252474769,Hispanic,20172.205058529205,21776.461975765444
27.10039100258946,66500.19935394517,Black,7558.363232935053,9282.810256709006
27.04921227936384,41459.73668596582,Asian,16708.75793833076,13876.303826745469
36.64215300709872,50193.75565338207,Asian,22267.54356277234,19965.2360896666
56.69021525289393,61297.76444332344,White,15088.529828726601,9410.372509755747
37.40408648636395,49362.868870034275,Hispanic,20294.921107947986,18676.15946578248
24.96857046881894,53618.97436999787,Asian,22234.36250401349,24147.76887678481
37.54256935914056,41500.85177482496,Asian,18287.253995711177,19321.147027207917
37.27276430252329,53426.45677766119,Asian,20852.318854982856,20409.29232907861
13.031133570584284,48502.84587996361,Asian,15186.33717357694,15141.736606140834
39.45705133482188,57885.83996543891,Black,18966.943601519768,17589.172516368955
37.69065469791322,59499.08841251801,Hispanic,23051.080847946112,23460.59861274968
46.96206364813418,70716.5091361489,White,20784.86480484217,22316.621363803402
58.48956094945345,54637.06538570861,White,17067.343652180323,13835.570077359378
51.26565029547757,52606.37053265733,Black,21121.082021453964,21720.37739712866
37.31111309445169,51555.07441261869,Hispanic,23573.04895318309,25437.918695092423
28.934740912583298,47174.669657514496,Asian,9750.29360711261,8920.093029185871
65.7335980324986,52707.87074769353,Black,25795.370324779487,27196.771549020654
40.59218434014488,47636.788718887765,Hispanic,18318.72630659464,23948.035195539745
40.13929291912946,51347.68781015692,Asian,22127.44966620115,21918.764080227367
39.758749128899964,60540.78028486368,Black,25986.23461822614,26772.848718236786
41.98084760767855,41947.65947776287,Hispanic,13141.631513847671,11665.517346524888
38.556395880760576,59119.02848903237,White,16452.794987862268,16815.297313066367
34.26337993119763,60536.92053871892,White,18557.256520621475,19477.799770586083
34.53141058759608,49055.45178407137,Hispanic,16081.232394377857,16470.917074918132
39.672467297840015,33025.16080793124,White,28674.68287918404,26635.292239766328
34.56575228866235,45137.42410324454,Hispanic,15716.139530866036,16128.863073516937
32.871542173228356,60375.95637248887,Asian,17222.266102565667,20146.657980000942
41.064302276918966,49817.05550160894,Hispanic,21021.945158014885,21919.21668704394
37.450227825791444,42005.58214164071,Asian,13989.252369619557,15913.22674776324
55.039929885826886,45961.80063017426,Black,18021.59644121868,17547.572501193426
13.490301916069882,56724.96021203642,Hispanic,21587.266306250876,23087.066785098297
50.91506851922462,54373.86854561103,Black,18335.697978087443,18894.233654520496
52.46085192497629,48088.54320664245,White,19533.06570550026,17631.244246125796
19.266097675918505,47065.4047054825,Asian,17353.339437758146,17990.381447355896
36.573124059196516,46865.93480764943,Hispanic,12427.648454096165,10444.255127215543
36.28559134004209,42620.71852401198,Black,21607.966056696194,20342.20550692661
25.924883052821787,62923.00551575553,Asian,28774.665358236205,29153.32197282095
32.22183312409125,47421.436246309284,Asian,20092.00815391719,20686.49670067744
28.894241545341714,59737.26816660397,White,21126.320586237747,18747.855656083488
57.52270443423623,62170.52841537961,White,23463.613775584297,25571.58531795005
49.35678393147461,57986.48718518368,Asian,13653.347517266504,14797.36007386745
52.71555094994159,46547.03749825561,Asian,28512.573290648026,27103.11641942626
47.21672064043235,53229.840722692876,Hispanic,21011.64398211401,17936.47438921566
28.709482287827708,49806.43514887267,Asian,28159.284495445543,27869.47533728268
34.75479733720226,42770.38511415898,Hispanic,16334.835022380053,15442.947594657733
44.89374561227918,52594.874253772825,Asian,29090.309612789126,29316.590526895172
27.778721911080545,40567.68167072158,White,23875.777470173914,23149.54414786278
47.12998430172388,59501.43510769251,Hispanic,22765.200429261793,18750.286707771775
37.59674601841865,46283.061621612855,Black,21170.12227176574,20393.428395163424
36.251791924504026,51609.27724698272,White,18757.356909627753,18146.11868749113
47.10959968203491,52266.302972369136,Hispanic,26002.658292369364,27269.980341917482
44.4426331148604,47928.76021036738,Hispanic,20701.799349240235,19305.400000018137
36.3903383418092,54693.5504118022,Black,10164.651482064239,13522.00082880937
51.59329803364248,46200.77074701981,Hispanic,14414.067691464988,10590.786590161475
29.189366724001026,56970.37837965795,Asian,19070.771239036265,21693.106234641513
46.15935606944264,39232.162558026015,Black,21549.994915827774,21101.356974071565
45.93101257968384,51011.0366363713,White,19717.05755550052,21436.22730018763
36.904535606860094,65511.43199246628,White,26094.853948968317,26254.456917085783
43.26133022242118,41997.3494031554,Asian,10244.490679806875,12523.601751857814
27.48886423614697,44578.040235801185,White,20717.9396825258,19943.21575342018
49.24027019206901,54111.26279727132,Hispanic,10910.103873064227,8712.863022708603
38.15097863557011,51436.65425551678,Hispanic,23798.56147742084,26639.570051962968
34.772769794809605,52805.04079418848,Asian,19527.706427789984,19300.745136025704
50.49009225836889,53913.49704118131,White,22098.04986012059,22541.166807369013
32.95656309457241,55077.77174849416,White,15680.585197051169,18150.089025140758
25.915387036364404,58877.598735649786,Asian,26397.324658288755,24333.414174099886
24.433708264760963,53278.5492554281,Black,25208.623320294257,26399.605115572773
46.06009951345639,48069.93876305166,White,22917.72151505944,21737.932002133657
27.19570647503717,55380.58960962185,Black,19352.413765682795,19088.075054394052
57.54794181984364,65199.055479161725,White,22899.28642647566,23043.844357244237
19.18070592116278,48938.93002893941,White,16465.537160063257,13465.093437169384
56.96456368290038,42203.76556263487,White,24277.778295103562,22720.104209462694
42.11017467202618,58856.64535429578,White,28247.404471619604,30949.550256445884
39.032868881296075,49036.95068837122,Hispanic,25353.05279989593,27125.43517706552
34.550809131910505,32618.64363188771,Black,16351.987650962952,16226.708496308482
43.991361143520706,56779.37341720337,Black,21807.086586365513,22293.3335033913
39.62365297575152,45717.37451236862,White,13534.29228120676,12945.807269933846
51.03301882016521,49275.73374156671,White,22861.95155587838,25575.118327534343
41.142276486620396,52655.84264455212,Black,22253.017064312695,21852.31190872437
41.50301761461878,51523.99743823253,Hispanic,10650.91830233918,11114.602486608876
36.36387787786144,55675.61453711231,Asian,14191.08078043818,16483.14106872231
39.43054376278933,46516.10903544125,Asian,18584.305516281165,17029.562546589354
43.07801768892059,54104.84638540866,Black,18495.70126429587,21613.279633289658
22.898316073433744,47923.626579328666,White,13952.615322905975,10891.69250341922
26.51814577894287,55910.483847100026,White,21944.89364676092,25204.177908986516
47.43264094022715,54922.93987210443,Hispanic,21257.36804470256,20512.016876798614
41.708654381279416,42516.490383643235,Asian,19028.654340107405,18543.256844456842
38.16016663647321,58687.85692940026,Hispanic,16221.042499208186,12441.0221568423
40.184339330653934,45712.292439087614,Asian,25243.535632082818,24333.94619732743
43.47581705361671,56464.46238624916,Black,28277.035565441474,26197.422503387705
34.60240319690639,52938.298507210726,Asian,17582.192580767314,16366.89989002037
32.216952745976876,64705.46941436098,Hispanic,16939.165414225896,16664.543482648136
41.958452550976816,48212.27214102518,Hispanic,22456.03832705998,24371.621556005794
30.21627222384968,47205.46563105442,Hispanic,18209.853101265067,18625.059804066317
44.082527557144715,49844.64315289814,Black,19303.01399668383,19918.367303486055
22.974163957621595,47574.5617373258,Asian,23698.265758623358,21507.22698093223
50.29155637325644,56399.5352155364,Asian,10453.219562463535,8691.711383258074
44.72597482413043,37069.515132507295,Hispanic,26591.511624263345,30188.961660965968
42.56029734313876,41570.54064682917,Asian,20363.402621646706,18893.000552120215
49.82690983945514,41457.576627366456,White,17942.534277189097,21254.950781303687
56.65474444462576,57602.460735788605,White,19553.829228892755,19067.70683113102
50.1437006501813,63684.9069806554,White,19812.146775102592,19816.7226473896
21.591257686683548,49164.40625170023,Asian,11343.993482775373,13484.723803235232
27.204230332642986,48649.426214479914,Black,27474.691137266178,30018.475981143492
33.75181422304321,50560.41730490545,Black,20206.628161353092,19985.003040794916
40.26091050210834,59295.02642086553,Black,22215.010652236877,21438.5245451938
45.17659020469123,42581.1749264754,Black,24757.748852870216,24645.90795582579
32.742561868465344,51906.95186187828,White,14894.187712198498,15570.102768662735
41.86766764477078,57801.581038259435,White,22367.35949517614,24149.966868915653
32.44617067646678,54008.75335951876,Hispanic,18661.794545506033,18670.254263494335
33.884821970080516,51516.65293278995,Asian,24233.853876082467,25471.626472128773
25.933389031517777,58008.36874053713,Asian,9363.862898242523,12640.582362784406
30.767667538890958,28374.141656006104,Black,19504.528498793654,20267.14772332322
26.483153943836662,55423.00255624726,White,16985.896721080193,17609.20243308975
30.241267470226674,44767.39453498061,Black,22161.314753170776,19123.49310299064
50.536417966078396,35354.93682514835,Hispanic,22350.22093684101,17088.760663182886
30.50601111168057,54089.620796199844,Asian,16461.87052588987,17238.621984350208
66.32382064837391,60989.268361303664,Asian,16439.130679119782,16249.482216558037
44.93317900880889,48900.411882978464,Black,19446.673157213354,18417.10780738387
41.84836123694874,57622.99637762351,Hispanic,15516.788863423959,16003.849271796647
31.416422198187867,62898.22606390916,Asian,24209.918477260635,24089.111018866817
47.003098794089915,60519.31562867238,Hispanic,18153.96399776277,20409.524499030565
34.24362173762226,63119.71623497114,Hispanic,5465.058903391793,5637.280639909749
41.220098146453616,55937.01992857514,Black,18125.889716890968,16632.04314675063
65.60084538268795,50603.46911121274,White,14807.280895780139,16787.613373698718
39.0394010027535,37184.27350482265,Black,11843.620922695272,11409.358772802867
51.49273326285676,48031.500094960415,White,13812.866808887138,14865.940176231752
32.96823574874112,43254.027237470465,Hispanic,20547.04235916485,19592.22094677925
39.65011509503038,67367.54173998251,White,26643.204141241156,25343.550370246285
57.7080063563551,48592.913500541305,Hispanic,21565.9223693249,21734.258829696293
33.730329422122324,50985.63845427588,Asian,16967.4830589213,16993.140346008673
58.12448557996929,54411.88300832374,Asian,22279.520975853513,23239.175046587177
47.07751935455475,50348.81957097963,Asian,17704.548448905043,17167.25694228556
34.37533224105732,63560.40832344603,Black,16526.99815418428,12854.278586643484
46.32407739055521,45018.80510612438,Black,14228.186658835079,13362.638891658302
49.7255444962673,51556.85964189794,Hispanic,11240.855966241405,12828.492900529036
46.21809962217196,44060.235314415615,Asian,18050.381467202773,17455.62930871656
24.297752801095434,39439.81991023435,Black,20790.26744960066,20297.500644571563
32.728628241751316,45105.84727275772,Asian,19516.88164992555,21489.634661737426
37.52481364448495,49703.7056236127,Black,17920.165360263207,16496.21890574536
39.25566570899954,46565.58220386192,White,15271.269696516094,12185.663260030295
46.206720975506784,44460.632161009155,White,23041.230958424843,22719.968719373854
41.777010009332535,38749.46029062533,Asian,13414.340400267076,12445.992497769603
